Titulo,Fecha,Link
Jamie Lee Curtis quiere contar historia de activista LGBTQ,26/01/2019 _ 15:43,https://elcomercio.pe/tvmas/hollywood/jamie-lee-curtis-quiere-contar-historia-activista-lgbtq-noticia-actriz-halloween-601498-noticia/
Perú vs. Argentina: Marcos López casi marca el 1-0 con este cabezazo que asustó a la Albiceleste | VIDEO,26/01/2019 _ 15:39,https://elcomercio.pe/deporte-total/seleccion/peru-vs-argentina-vivo-cabezazo-lopez-causo-pavor-arco-albiceleste-video-noticia-601493-noticia/
Hackean el sistema de seguridad de su hogar y les causa el susto de sus vidas,26/01/2019 _ 15:34,https://elcomercio.pe/redes-sociales/facebook/facebook-viral-hackean-alarmas-casa-les-creer-seran-bombardeados-corea-norte-fb-face-historias-noticia-nnda-nnrt-601425-noticia/
"WUF: pusieron a dormir a un perro, pero este se resistió a morir y le dieron una segunda oportunidad de vida",26/01/2019 _ 15:29,https://elcomercio.pe/wuf/virales/youtube-video-viral-pusieron-dormir-perro-resistio-morir-dieron-segunda-oportunidad-vida-estados-unidos-espana-mexico-colombia-argentina-yt-yutube-nnda-nnrt-videos-viral-noticia-600659-noticia/
IO: ¿qué significa el final de la película apocalíptica de Netflix?,27/01/2019 _ 23:54,https://elcomercio.pe/luces/cine/io-significa-final-pelicula-netflix-nnda-nnlt-noticia-599458-noticia/
"Aquí puedes escuchar ""Un traguito"", el nuevo tema de Belinda",27/01/2019 _ 23:51,https://elcomercio.pe/luces/musica/belinda-traguito-youtube-nuevo-tema-mexicana-video-mexico-noticia-600793-noticia/
México: 10 muertos y 2 heridos en un tiroteo entre policías comunitarios en Guerrero,27/01/2019 _ 23:35,https://elcomercio.pe/mundo/mexico/mexico-10-muertos-2-heridos-tiroteo-policias-comunitarios-guerrero-noticia-601815-noticia/
Editorial: Corrupción y PBI,27/01/2019 _ 23:35,https://elcomercio.pe/opinion/editorial/editorial-corrupcion-pbi-noticia-601560-noticia/
"Nuestra crueldad, por Carmen McEvoy",27/01/2019 _ 23:32,https://elcomercio.pe/opinion/columnistas/feminicidio-nuestra-crueldad-carmen-mcevoy-noticia-601556-noticia/
"En modo ‘anticorrupción’, por Juan José Garrido Koechlin",27/01/2019 _ 23:31,https://elcomercio.pe/opinion/columnistas/martin-vizcarra-anticorrupcion-juan-jose-garrido-koechlin-noticia-601540-noticia/
"Nuestras aguas servidas, por Federico Salazar",27/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/martin-vizcarra-sedapal-aguas-servidas-federico-salazar-noticia-601545-noticia/
"Justicia y compasión, por Alfredo Torres",27/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/indulto-fujimori-justicia-compasion-alfredo-torres-noticia-601561-noticia/
"¿Es posible una transición pacífica en Venezuela?, por Michael Shifter",27/01/2019 _ 23:30,https://elcomercio.pe/opinion/nicolas-maduro-juan-guaido-posible-transicion-pacifica-venezuela-michael-shifter-noticia-601551-noticia/
WWE Royal Rumble 2019: Brock Lesnar venció a Finn Bálor y retuvo el Campeonato Universal WWE,27/01/2019 _ 23:27,https://elcomercio.pe/deporte-total/polideportivo/wwe-vivo-royal-rumble-2019-brock-lesnar-vs-finn-balor-envivo-online-directo-fox-action-enfrentan-titulo-universal-wwe-network-ver-mirar-lesnar-vs-balor-mexico-royal-rumble-2019-noticia-601485-noticia/
1919: Las giras de Wilson,27/01/2019 _ 23:25,https://elcomercio.pe/opinion/efemerides/1919-giras-wilson-noticia-601516-noticia/
¿Qué puntos abordarán Juan Guaidó y los defensores de DD.HH. venezolanos?,27/01/2019 _ 23:14,https://elcomercio.pe/mundo/venezuela/venezuela-puntos-tocaran-juan-guaido-defensores-dd-hh-noticia-601810-noticia/
"César Acuña sobre su tesis de doctorado: ""Tuve un equipo de redacción""",27/01/2019 _ 22:55,https://elcomercio.pe/politica/cesar-acuna-tesis-doctorado-tuve-equipo-redaccion-noticia-nndc-601808-noticia/
WWE Royal Rumble: Becky Lynch ganó la batalla real femenina y luchará por el título femenino en WrestleMania,27/01/2019 _ 22:40,https://elcomercio.pe/deporte-total/wwe-royal-rumble-2019-vivo-directo-online-becky-lynch-gano-batalla-real-femenina-luchara-titulo-femenino-wrestlemania-ver-viral-video-noticia-601799-noticia/
WWE Royal Rumble 2019: Shane McMahon y la impresionante maniobra para convertirse en campeón | VIDEO,27/01/2019 _ 22:38,https://elcomercio.pe/deporte-total/wwe-royal-rumble-2019-vivo-online-directo-shane-mcmahon-impresionante-maniobra-convertirse-campeon-ver-viral-yt-video-noticia-601771-noticia/
Ave baila al ritmo de 50 Cent y sorprende a miles de personas,27/01/2019 _ 22:24,https://elcomercio.pe/redes-sociales/facebook/facebook-video-viral-guacamaya-puso-bailar-ritmo-in-da-club-50-cent-causa-furor-estados-unidos-fb-face-nnda-nnrt-noticia-584008-noticia/
Estados Unidos goleó 3-0 a Panamá en duelo amistoso internacional en Arizona,27/01/2019 _ 22:14,https://elcomercio.pe/deporte-total/futbol-mundial/panama-vs-estados-unidos-vivo-directo-online-via-univision-deportes-amistoso-state-farm-stadium-transmision-directo-tv-internet-noticia-nndc-601555-noticia/
Boca Juniors y Newell's igualaron 1-1 con golazos de Maxi Rodríguez y Darío Benedetto | VIDEO,27/01/2019 _ 22:12,https://elcomercio.pe/deporte-total/boca-juniors-vs-newell-s-vivo-online-via-tnt-sports-juegan-superliga-argentina-noticia-nndc-601613-noticia/
EE.UU. levanta sanciones a compañías rusas pese a quejas de los demócratas,27/01/2019 _ 22:10,https://elcomercio.pe/mundo/eeuu/estados-unidos-levanta-sanciones-companias-rusas-pese-quejas-democratas-noticia-601801-noticia/
El lamentable incidente protagonizado por el preparador de arqueros de Portotras final de Copa de la Liga,27/01/2019 _ 22:07,https://elcomercio.pe/deporte-total/youtube-preparador-arqueros-porto-agredio-medalla-hincha-final-copa-liga-video-noticia-nndc-601657-noticia/
Boca Juniors igualó 1-1 ante Newell's por la fecha 16 de la Superliga Argentina | VIDEO,27/01/2019 _ 21:58,https://elcomercio.pe/deporte-total/boca-juniors-vs-newell-s-vivo-directo-via-tnt-sports-fecha-16-superliga-argentina-directo-tv-internet-transmision-ver-futbol-argentina-mexico-espana-noticia-nndc-601579-noticia/
Ozuna se disculpó por video íntimo durante un concierto en Las Vegas,27/01/2019 _ 21:54,https://elcomercio.pe/tvmas/farandula/youtube-ozuna-quebro-vivo-pidio-disculpas-publicas-difusion-video-intimo-video-noticia-nndc-601727-noticia/
Boca Juniors vs. Newell's: la estupenda atajada de Esteban Andrada que evitó el 2-0 | VIDEO,27/01/2019 _ 21:51,https://elcomercio.pe/deporte-total/futbol-mundial/boca-juniors-vs-newell-s-vivo-estupenda-atajada-esteban-andrada-evito-2-0-video-noticia-601783-noticia/
Boca Juniors vs. Newell's: Benedetto erró increíble ocasión de gol para el 'xeneize' | VIDEO,27/01/2019 _ 21:50,https://elcomercio.pe/deporte-total/futbol-mundial/boca-juniors-vs-newells-vivo-benedetto-fallo-increible-ocasion-gol-xeneize-video-noticia-601776-noticia/
Boca Juniors vs. Newell's: mira el golazo de Maxi Rodríguez para el 1-0 sobre elXeneize| VIDEO,27/01/2019 _ 21:48,https://elcomercio.pe/deporte-total/futbol-mundial/boca-juniors-vs-newells-vivo-maxi-rodriguez-puso-1-0-soberbio-remate-video-noticia-601775-noticia/
Ayacucho: delincuentes matan a balazos a policía al que asaltaron en un parque de Huamanga,27/01/2019 _ 21:44,https://elcomercio.pe/peru/ayacucho/ayacucho-delincuentes-matan-balazos-policia-asaltaron-parque-huamanga-noticia-nndc-601792-noticia/
Chivas cayó de visita 1-0 ante Santos Laguna por el Torneo Clausura de la Liga MX | VIDEO,27/01/2019 _ 21:37,https://elcomercio.pe/deporte-total/chivas-vs-santos-vivo-online-via-tv-azteca-estadio-nuevo-corona-clausura-liga-mx-ver-futbol-noticia-nndc-601532-noticia/
Un tlacuache se robó el show en el Puebla vs Veracruz del fútbol mexicano,27/01/2019 _ 21:34,https://elcomercio.pe/redes-sociales/youtube/youtube-video-viral-zarigueeya-robo-show-puebla-vs-veracruz-futbol-mexicano-liga-mx-mexico-espana-mexico-colombia-argentina-yt-yutube-nnda-nnrt-videos-viral-noticia-601507-noticia/
"SAG Awards 2019: Emily Blunt, la Mejor actriz de reparto que no fue nominada al Oscar",27/01/2019 _ 21:33,https://elcomercio.pe/luces/cine/sag-awards-2019-emily-blunt-mejor-actriz-reparto-nominada-oscar-noticia-601785-noticia/
Boca vs. Newell's EN VIVO vía FOX Sports 2: Emmanuel Más recibió tarjeta amarrilla por empujón | VIDEO,27/01/2019 _ 21:27,https://elcomercio.pe/deporte-total/boca-juniors-vs-newells-vivo-directo-via-fox-sports-2-fecha-16-superliga-argentina-2018-2019-emanuel-amarilla-agresion-ver-futbol-vivo-video-viral-yt-noticia-601793-noticia/
Boca Juniors vs. Newell's: el golazo de Darío Benedetto para el 1-1 por Superliga argentina,27/01/2019 _ 21:27,https://elcomercio.pe/deporte-total/futbol-mundial/boca-juniors-vs-newell-s-vivo-golazo-dario-benedetto-1-1-superliga-argentina-noticia-601791-noticia/
La Victoria: acusado de extorsionar a George Forsyth fue liberado un día después de ser detenido,27/01/2019 _ 21:21,https://elcomercio.pe/lima/policiales/victoria-sujeto-acusado-extorsionar-george-forsyth-liberado-dia-despues-detenido-noticia-nndc-601782-noticia/
Guatemaltecos se enfrentan a migrantes instalados en pueblo fronterizo | VIDEOS,27/01/2019 _ 21:02,https://elcomercio.pe/mundo/centroamerica/guatemala-locales-enfrentan-migrantes-instalados-pueblo-fronterizo-videos-noticia-601786-noticia/
Salta la soga con sus amigos y estos le juegan cruel broma que genera carcajadas en Facebook,27/01/2019 _ 21:00,https://elcomercio.pe/redes-sociales/facebook/facebook-video-viral-hombre-juega-saltar-soga-amigos-cruel-broma-causan-burla-provocando-risas-redes-sociales-colombia-face-fb-fotos-video-nnda-nnrt-noticia-597127-noticia/
Así fue el traslado del ex presidente Alberto Fujimori a la Diroes [VIDEO],27/01/2019 _ 20:55,https://elcomercio.pe/politica/traslado-ex-presidente-alberto-fujimori-diroes-video-noticia-nndc-601779-noticia/
Apurímac: identifican a 11 de los 15 muertos tras caída de pared y techo de hotel de Abancay,27/01/2019 _ 20:50,https://elcomercio.pe/peru/apurimac/apurimac-identifican-11-15-muertos-caida-pared-techo-hotel-abancay-noticia-nndc-601770-noticia/
Solo el 14% de provincias y el 2% de distritos cuentan con un plan frente a desastres,27/01/2019 _ 20:46,https://elcomercio.pe/peru/14-provincias-2-distritos-cuentan-plan-frente-desastres-noticia-601780-noticia/
Zac Efron impacta en el primer trailer cómo el asesino serial Ted Bundy | FOTOS,27/01/2019 _ 20:43,https://elcomercio.pe/luces/cine/youtube-zac-efron-protagoniza-primer-trailer-cinta-basada-asesino-serial-ted-bundy-fotos-video-noticia-nndc-601474-noticia/
Venezuela | Juan Guaidó convoca a dos nuevas manifestaciones para esta semana,27/01/2019 _ 20:28,https://elcomercio.pe/mundo/venezuela/vivo-juan-guaido-anuncia-nuevas-manifestaciones-venezuela-noticia-601774-noticia/
Joven descubre que su pareja le fue infiel con un hombre mucho mayor y reacciona de forma radical,27/01/2019 _ 20:27,https://elcomercio.pe/redes-sociales/facebook/facebook-viral-entera-pareja-engana-hombre-mayor-insolita-reaccion-genera-conmocion-video-face-fb-mexico-chica-badabun-infieles-nnda-nnrt-noticia-594983-noticia/
"Carlos Tubino: FP se opondrá a ""la sacada de vuelta a la sentencia del TC""",27/01/2019 _ 20:10,https://elcomercio.pe/politica/carlos-tubino-fuerza-popular-opondra-sacada-vuelta-sentencia-tc-nndc-noticia-601763-noticia/
Apurímac: declaran duelo regional por tragedia en hotel de Abancay,27/01/2019 _ 20:03,https://elcomercio.pe/peru/apurimac/apurimac-declaran-duelo-regional-tragedia-hotel-abancay-noticia-601773-noticia/
Patronato sorprendió a River Plate y lo derrotó 3-1 en el Monumental por Superliga Argentina | VIDEO,27/01/2019 _ 20:00,https://elcomercio.pe/deporte-total/futbol-mundial/river-plate-vs-patronato-vivo-online-via-fox-sports-2-juegan-fecha-16-superliga-argentina-noticia-nndc-601531-noticia/
Congreso: solicitan que Constitución apruebe dictamen sobre la JNJ este lunes,27/01/2019 _ 20:00,https://elcomercio.pe/politica/congreso-solicitan-constitucion-apruebe-dictamen-jnj-lunes-noticia-601710-noticia/
Abren investigación preliminar a ex asesora de Pedro Chávarry,27/01/2019 _ 19:45,https://elcomercio.pe/politica/abren-investigacion-preliminar-ex-asesora-pedro-chavarry-noticia-601374-noticia/
Las 10 ideas y frases que dejó Francisco en la Jornada Mundial de la Juventud de Panamá,27/01/2019 _ 19:32,https://elcomercio.pe/mundo/actualidad/10-ideas-frases-dejo-francisco-jornada-mundial-juventud-panama-noticia-601765-noticia/
Otra vez Andrés y el humor político de la semana,27/01/2019 _ 19:25,https://elcomercio.pe/politica/vez-andres-humor-politico-semana-noticia-601301-noticia/
Municipio de Miraflores prepara ordenanza para supervisar estado de edificios antiguos,27/01/2019 _ 19:22,https://elcomercio.pe/lima/sucesos/municipio-miraflores-prepara-ordenanza-supervisar-edificios-antiguos-noticia-601760-noticia/
"""Vis a vis"" 4x07: Maca regresa y dos presas se van de Cruz del Norte | FOTOS",27/01/2019 _ 19:11,https://elcomercio.pe/tvmas/series/vis-vis-4x07-maca-regresa-dos-presas-cruz-norte-maggie-civantos-fox-espana-noticia-601729-noticia/
‘Fact checking’: la posverdad de la política,27/01/2019 _ 19:10,https://elcomercio.pe/politica/fact-checking-posverdad-politica-noticia-601309-noticia/
León apabulló 4-0 a Querétaro; Pedro Aquino se estreno como goleador | VIDEO,27/01/2019 _ 19:09,https://elcomercio.pe/deporte-total/futbol-mundial/queretaro-vs-leon-vivo-online-directo-via-imagen-tv-juegan-clausura-liga-mx-minuto-minuto-dia-hora-canal-mexico-espana-colombia-peru-noticia-nndc-601525-noticia/
Honran al niño guatemalteco que murió bajo custodia de la patrulla fronteriza de EE.UU.,27/01/2019 _ 19:07,https://elcomercio.pe/mundo/centroamerica/honran-nino-guatemalteco-murio-custodia-patrulla-fronteriza-ee-uu-noticia-601761-noticia/
Senamhi advierte que la temperatura en la costa norte superaría los 36°C,27/01/2019 _ 18:52,https://elcomercio.pe/peru/senamhi-advierte-temperatura-costa-norte-superaria-36-c-noticia-601752-noticia/
Las frases de Néstor Popolizio en su entrevista con El Comercio,27/01/2019 _ 18:50,https://elcomercio.pe/politica/frases-dejo-nestor-popolizio-entrevista-comercio-noticia-601671-noticia/
Policías serán capacitados cada 3 meses en tiro y defensa personal,27/01/2019 _ 18:48,https://elcomercio.pe/lima/sucesos/policias-seran-capacitados-3-meses-tiro-defensa-personal-noticia-nndc-601730-noticia/
VES: delincuentes usaron soplete para ingresar a casa de cambio y robar S/170 mil,27/01/2019 _ 18:39,https://elcomercio.pe/lima/policiales/villa-salvador-delincuentes-usaron-sopletes-ingresar-casa-cambio-robar-170-mil-soles-noticia-nndc-601726-noticia/
Cuando la Sub 20 de Manco no dejó dormir a un campeón del mundo,27/01/2019 _ 18:30,https://elcomercio.pe/deporte-total/seleccion/sub-20-peru-manco-dejo-dormir-checho-batista-noticia-601748-noticia/
Elevan a 58 el número de muertos tras la rotura de una presa minera en Brasil,27/01/2019 _ 18:28,https://elcomercio.pe/mundo/latinoamerica/vivo-brasil-brumadinho-minas-gerais-desaparecidos-muertos-ruptura-dique-minero-video-fotos-directo-noticia-601246-noticia/
El 68% de peruanos está en contra de la obligatoriedad del voto,27/01/2019 _ 18:25,https://elcomercio.pe/politica/68-peruanos-obligatoriedad-voto-noticia-601392-noticia/
Universidades reportaron 125 casos de hostigamiento sexual a nivel nacional,27/01/2019 _ 18:23,https://elcomercio.pe/peru/universidades-reportaron-125-casos-hostigamiento-sexual-nivel-nacional-noticia-601755-noticia/
León vs. Querétaro: Mena y Macías marcan dos goles en tres minutos por Liga MX | VIDEOS,27/01/2019 _ 18:22,https://elcomercio.pe/deporte-total/futbol-mundial/leon-vs-queretaro-mena-macias-marcan-dos-goles-tres-minutos-liga-mx-videos-noticia-nndc-601751-noticia/
Rescate de perro evidencia la dramática situación de animales en tragedia de Brasil,27/01/2019 _ 18:14,https://elcomercio.pe/mundo/latinoamerica/brumadinho-rescate-perro-evidencia-dramatica-situacion-animales-tragedia-minera-brasil-noticia-nndc-601716-noticia/
NFL Pro Bowl 2019: AFC venció 26-7 a NFC con Patrick Mahomes como gran estrella,27/01/2019 _ 18:13,https://elcomercio.pe/deporte-total/polideportivo/nfl-pro-bowl-2019-vivo-online-directo-via-espn-afc-vs-nfc-tom-brady-orlando-mexico-espana-colombia-peru-noticia-601581-noticia/
Juventus ganó 2-1 a Lazio por la Serie A; Cristiano anotó en el minuto final | VIDEO,27/01/2019 _ 18:12,https://elcomercio.pe/deporte-total/juventus-vs-lazio-vivo-directo-online-via-espn-cristiano-ronaldo-fecha-21-serie-tv-internet-directo-online-transmision-ver-futbol-vivo-noticia-nndc-601472-noticia/
Chávarry: ¿cuál es la situación de las denuncias en su contra en el Congreso?,27/01/2019 _ 18:10,https://elcomercio.pe/politica/pedro-chavarry-situacion-denuncias-congreso-noticia-601111-noticia/
Real Madrid vs. Espanyol: Bale anotó el 4-1 con un fuerte remate de zurda | VIDEO,27/01/2019 _ 18:01,https://elcomercio.pe/deporte-total/real-madrid-vs-espanyol-vivo-directo-via-espn-2-gareth-bale-misil-zurda-golazo-4-1-fecha-21-liga-video-ver-futbol-vivo-yt-viral-youtube-facebook-espana-noticia-601718-noticia/
Real Madrid vs. Espanyol: Benzema concretó un doblete en la Liga | VIDEO,27/01/2019 _ 17:59,https://elcomercio.pe/deporte-total/real-madrid-vs-espanyol-vivo-directo-via-espn-2-fecha-2-1-liga-espanola-2018-2019-karim-benzema-3-1-ver-futbol-vivo-tv-internet-yt-youtube-fb-facebook-video-ver-viral-noticia-601704-noticia/
Real Madrid vs. Espanyol: Ramos anotó el 2-0 con un fuerte cabezazo | VIDEO,27/01/2019 _ 17:56,https://elcomercio.pe/deporte-total/real-madrid-vs-espanyol-vivo-directo-via-espn-2-fecha-21-liga-espanola-2018-2019-ver-futbol-vivo-luka-modric-sergio-ramos-2-0-golazo-cabeza-yt-youtube-fb-espana-video-noticia-601698-noticia/
Real Madrid vs. Espanyol: Benzema marcó 1-0 tras disparo de Modric por la Liga | VIDEO,27/01/2019 _ 17:54,https://elcomercio.pe/deporte-total/real-madrid-vs-espanyol-vivo-directo-via-espn-2-fecha-21-liga-espanola-2018-2019-ver-futbol-vivo-golazo-benzema-1-0-yt-youtube-fb-facebook-video-noticia-601696-noticia/
